Unnamed: 0,season,first_name,last_name,position,origin,originNIL,destination,destinationNIL,transfer_date,rating,stars,eligibility,Total Support_x,Ticket Sales_x,Contributions_x,Conf_x,School_x,Total Support_y,Ticket Sales_y,Contributions_y,Conf_y,School_y,Total Support,Ticket Sales,Contributions,Conf,School
110,2021,Shan,Sachdeva,EDGE,New Mexico,"$1,776,472",none, none ,2021-05-27T00:00:00.000Z,,2,Immediate,"10,808,972","4,510,754","6,298,218",MW,New Mexico,"10,808,972","4,510,754","6,298,218",MW,New Mexico,,,,,
111,2021,Gerrik,Vollmer,OT,Virginia,"$12,780,300",none, none ,2021-05-27T00:00:00.000Z,,3,Immediate,"77,761,952","15,114,983","62,646,969",ACC,Virginia,"77,761,952","15,114,983","62,646,969",ACC,Virginia,,,,,
112,2021,Ridge,Texada,CB,McNeese,,North Texas, CHECK FOR NAME ,2021-05-26T00:00:00.000Z,,2,Immediate,,,,,,,,,,,"3,696,302","1,337,778","2,358,524",American,North Texas
113,2021,Levi,Forrest,P,Penn State,"$13,793,489",none, none ,2021-05-26T00:00:00.000Z,,2,TBD,"83,926,716","44,678,657","39,248,059",Big Ten,Penn State,"83,926,716","44,678,657","39,248,059",Big Ten,Penn State,,,,,
114,2021,John,Mitchell,DL,Akron,,none, none ,2021-05-26T00:00:00.000Z,,2,TBD,-,-,-,MAC,Akron,-,-,-,MAC,Akron,,,,,
115,2021,Nick,Malito,WR,Louisville,"$9,443,439",none, none ,2021-05-26T00:00:00.000Z,,3,Immediate,"57,458,760","27,045,669","30,413,091",ACC,Louisville,"57,458,760","27,045,669","30,413,091",ACC,Louisville,,,,,
116,2021,Evan,Bennett,DL,Oregon State,"$3,163,423",Fresno State, CHECK FOR NAME ,2021-05-26T00:00:00.000Z,,3,Immediate,"19,247,899","9,447,886","9,800,013",Pac-12,Oregon State,"19,247,899","9,447,886","9,800,013",Pac-12,Oregon State,"12,794,521","5,914,738","6,879,783",MW,Fresno State
117,2021,Artie,Henry III,WR,Marshall,"$1,462,900",Virginia, CHECK FOR NAME ,2021-05-26T00:00:00.000Z,,3,TBD,"8,901,037","2,946,763","5,954,274",Sun Belt,Marshall,"8,901,037","2,946,763","5,954,274",Sun Belt,Marshall,"77,761,952","15,114,983","62,646,969",ACC,Virginia
118,2021,Dante,Johnson,DL,NC State,,Eastern Kentucky, CHECK FOR NAME ,2021-05-26T00:00:00.000Z,,3,TBD,,,,,,,,,,,,,,,
119,2021,Theo,Day,QB,Michigan State,"$13,035,471",Northern Iowa, CHECK FOR NAME ,2021-05-25T00:00:00.000Z,,3,Immediate,"79,314,544","25,178,673","54,135,871",Big Ten,Michigan State,"79,314,544","25,178,673","54,135,871",Big Ten,Michigan State,,,,,
120,2021,Kaylon,Geiger,WR,Troy,"$386,184",Texas Tech, CHECK FOR NAME ,2021-05-25T00:00:00.000Z,,2,TBD,"2,349,746","778,536","1,571,210",Sun Belt,Troy,"2,349,746","778,536","1,571,210",Sun Belt,Troy,"42,507,539","13,560,519","28,947,020",Big 12,Texas Tech
121,2021,Ja'Chai,Baker,OT,Southeast Missouri State,,South Alabama, CHECK FOR NAME ,2021-05-25T00:00:00.000Z,,0,TBD,,,,,,,,,,,"2,916,110","1,176,270","1,739,840",Sun Belt,South Alabama
122,2021,Christian,Gelov,QB,TCU,,Purdue, CHECK FOR NAME ,2021-05-25T00:00:00.000Z,,0,TBD,,,,,,,,,,,"33,529,207","16,617,614","16,911,593",Big Ten,Purdue
123,2021,Abner,Dubar,S,Minnesota,"$7,171,424",none, none ,2021-05-25T00:00:00.000Z,,3,Immediate,"43,634,648","19,252,536","24,382,112",Big Ten,Minnesota,"43,634,648","19,252,536","24,382,112",Big Ten,Minnesota,,,,,
124,2021,Elijah,Culp,CB,Austin Peay,,Troy, CHECK FOR NAME ,2021-05-24T00:00:00.000Z,,0,Immediate,,,,,,,,,,,"2,349,746","778,536","1,571,210",Sun Belt,Troy
125,2021,Zach,Gulley,S,Louisiana Monroe,,none, none ,2021-05-24T00:00:00.000Z,,3,TBD,,,,,,,,,,,,,,,
126,2021,Brad,Kemayou,CB,Kent State,"$160,201",none, none ,2021-05-24T00:00:00.000Z,,3,TBD,"974,748","313,217","661,531",MAC,Kent State,"974,748","313,217","661,531",MAC,Kent State,,,,,
127,2021,Lolani,Langi,LB,Washington State,"$3,216,991",none, none ,2021-05-24T00:00:00.000Z,,3,TBD,"19,573,838","9,299,636","10,274,202",Pac-12,Washington State,"19,573,838","9,299,636","10,274,202",Pac-12,Washington State,,,,,
128,2021,Jay,Wilkerson,WR,Washington State,"$3,216,991",none, none ,2021-05-24T00:00:00.000Z,,3,TBD,"19,573,838","9,299,636","10,274,202",Pac-12,Washington State,"19,573,838","9,299,636","10,274,202",Pac-12,Washington State,,,,,
129,2021,Liam,Dick,OT,Pittsburgh,,Texas State, CHECK FOR NAME ,2021-05-24T00:00:00.000Z,,3,TBD,,,,,,,,,,,"3,644,980","1,191,968","2,453,012",Sun Belt,Texas State
130,2021,Bryce,Sebastian,CB,Boston College,,none, none ,2021-05-24T00:00:00.000Z,,3,TBD,,,,,,,,,,,,,,,
131,2021,Christian,Henderson,OT,Louisiana Tech,,none, none ,2021-05-24T00:00:00.000Z,,3,TBD,,,,CUSA,Louisiana Tech,,,,CUSA,Louisiana Tech,,,,,
132,2021,Jarvis,Ware,CB,Missouri,"$7,146,859",UCF, CHECK FOR NAME ,2021-05-24T00:00:00.000Z,,3,Immediate,"43,485,183","13,929,479","29,555,704",SEC,Missouri,"43,485,183","13,929,479","29,555,704",SEC,Missouri,,,,,
133,2021,Bryce,Bramscher,TE,Oregon State,"$3,163,423",none, none ,2021-05-24T00:00:00.000Z,,0,TBD,"19,247,899","9,447,886","9,800,013",Pac-12,Oregon State,"19,247,899","9,447,886","9,800,013",Pac-12,Oregon State,,,,,
134,2021,Tyrone,Hill Jr.,CB,Buffalo,"$348,600",Washington State, CHECK FOR NAME ,2021-05-24T00:00:00.000Z,,3,Immediate,"2,121,063","1,010,239","1,110,824",MAC,Buffalo,"2,121,063","1,010,239","1,110,824",MAC,Buffalo,"19,573,838","9,299,636","10,274,202",Pac-12,Washington State
135,2021,Caden,McCormack,LB,Nebraska,"$7,973,918",none, none ,2021-05-22T00:00:00.000Z,,0,TBD,"48,517,435","38,946,701","9,570,734",Big Ten,Nebraska,"48,517,435","38,946,701","9,570,734",Big Ten,Nebraska,,,,,
136,2021,Justin,Beadles,EDGE,Virginia Tech,"$7,732,903",Houston, CHECK FOR NAME ,2021-05-21T00:00:00.000Z,,3,TBD,"47,050,980","21,168,159","25,882,821",ACC,Virginia Tech,"47,050,980","21,168,159","25,882,821",ACC,Virginia Tech,"12,767,342","5,191,579","7,575,763",Big 12,Houston
137,2021,Paul,Woods,WR,Rutgers,"$3,624,816",none, none ,2021-05-21T00:00:00.000Z,,3,TBD,"22,055,252","13,049,333","9,005,919",Big Ten,Rutgers,"22,055,252","13,049,333","9,005,919",Big Ten,Rutgers,,,,,
138,2021,Jeremiah,Hawkins,WR,California,"$3,932,903",Texas State, CHECK FOR NAME ,2020-12-29T00:00:00.000Z,,3,TBD,"23,929,814","8,073,384","15,856,430",ACC,California,"23,929,814","8,073,384","15,856,430",ACC,California,"3,644,980","1,191,968","2,453,012",Sun Belt,Texas State
139,2021,Darrell,Branch,IOL,Arizona,"$6,414,683",Tennessee State, CHECK FOR NAME ,2021-05-20T00:00:00.000Z,,0,TBD,"39,030,243","19,164,426","19,865,817",Big 12,Arizona,"39,030,243","19,164,426","19,865,817",Big 12,Arizona,,,,,
140,2021,Chaz,Neal,OT,Florida State,"$10,034,191",none, none ,2021-05-20T00:00:00.000Z,,3,TBD,"61,053,203","18,773,797","42,279,406",ACC,Florida State,"61,053,203","18,773,797","42,279,406",ACC,Florida State,,,,,
141,2021,John,Bledsoe,QB,Washington State,"$3,216,991",San Diego, CHECK FOR NAME ,2021-05-20T00:00:00.000Z,,2,TBD,"19,573,838","9,299,636","10,274,202",Pac-12,Washington State,"19,573,838","9,299,636","10,274,202",Pac-12,Washington State,,,,,
142,2021,Marco,Domio,CB,Auburn,"$11,588,953",UCF, CHECK FOR NAME ,2021-05-19T00:00:00.000Z,,4,TBD,"70,513,179","34,140,396","36,372,783",SEC,Auburn,"70,513,179","34,140,396","36,372,783",SEC,Auburn,,,,,
143,2021,Zac,Welch,IOL,Nevada,"$2,000,558",none, none ,2021-05-19T00:00:00.000Z,,3,TBD,"12,172,431","7,325,678","4,846,753",MW,Nevada,"12,172,431","7,325,678","4,846,753",MW,Nevada,,,,,
144,2021,Steven,Faucheux,DL,Purdue,"$5,510,579",Marshall, CHECK FOR NAME ,2021-05-19T00:00:00.000Z,,3,Immediate,"33,529,207","16,617,614","16,911,593",Big Ten,Purdue,"33,529,207","16,617,614","16,911,593",Big Ten,Purdue,"8,901,037","2,946,763","5,954,274",Sun Belt,Marshall
145,2021,Ronald,Thompkins,RB,Nebraska,"$7,973,918",none, none ,2021-05-19T00:00:00.000Z,,3,TBD,"48,517,435","38,946,701","9,570,734",Big Ten,Nebraska,"48,517,435","38,946,701","9,570,734",Big Ten,Nebraska,,,,,
146,2021,Devin,Hightower,LB,Michigan State,"$13,035,471",Cincinnati, CHECK FOR NAME ,2021-05-18T10:32:00.000Z,,3,Immediate,"79,314,544","25,178,673","54,135,871",Big Ten,Michigan State,"79,314,544","25,178,673","54,135,871",Big Ten,Michigan State,"24,245,856","9,631,998","14,613,858",Big 12,Cincinnati
147,2021,Nick,Billoups,QB,Utah,"$7,252,969",none, none ,2021-05-18T00:00:00.000Z,,3,TBD,"44,130,809","15,286,819","28,843,990",Big 12,Utah,"44,130,809","15,286,819","28,843,990",Big 12,Utah,,,,,
148,2021,Gaige,Garcia,RB,Michigan,"$16,357,054",none, none ,2021-05-18T00:00:00.000Z,,3,TBD,"99,524,766","55,266,135","44,258,631",Big Ten,Michigan,"99,524,766","55,266,135","44,258,631",Big Ten,Michigan,,,,,
149,2021,Jason,Romero,EDGE,East Carolina,"$2,887,971",Florida A&M, CHECK FOR NAME ,2021-05-18T00:00:00.000Z,,3,Immediate,"17,571,910","5,807,897","11,764,013",American,East Carolina,"17,571,910","5,807,897","11,764,013",American,East Carolina,,,,,
150,2021,Ryan,Nixon,S,Tulsa,,San José State, CHECK FOR NAME ,2021-05-18T00:00:00.000Z,,2,Immediate,,,,American,Tulsa,,,,American,Tulsa,,,,,
151,2021,Shane,Simmons,DL,Penn State,"$13,793,489",Marshall, CHECK FOR NAME ,2021-05-18T00:00:00.000Z,0.82,3,Immediate,"83,926,716","44,678,657","39,248,059",Big Ten,Penn State,"83,926,716","44,678,657","39,248,059",Big Ten,Penn State,"8,901,037","2,946,763","5,954,274",Sun Belt,Marshall
152,2021,Dylan,Jordan,LB,TCU,,Northern Colorado, CHECK FOR NAME ,2021-05-17T09:44:00.000Z,,3,Immediate,,,,,,,,,,,,,,,
153,2021,Trent,Carrington,CB,Presbyterian College,,Northwestern, CHECK FOR NAME ,2021-05-17T00:00:00.000Z,,3,Immediate,,,,,,,,,,,,,,,
154,2021,Keith,Pearson,WR,Presbyterian College,,Charlotte, CHECK FOR NAME ,2021-05-17T00:00:00.000Z,,0,Immediate,,,,,,,,,,,,,,,
155,2021,Qwynnterrio,Cole,CB,Alcorn State,,Louisville, CHECK FOR NAME ,2021-05-17T00:00:00.000Z,0.83,3,Immediate,,,,,,,,,,,"57,458,760","27,045,669","30,413,091",ACC,Louisville
156,2021,Eric,Bentley,DL,Akron,,none, none ,2021-05-17T00:00:00.000Z,,2,TBD,-,-,-,MAC,Akron,-,-,-,MAC,Akron,,,,,
157,2021,Michael,Jefferson,WR,Alabama State,,Louisiana, CHECK FOR NAME ,2021-05-17T00:00:00.000Z,,0,TBD,,,,,,,,,,,,,,,
158,2021,Anthony,Laudicina,OT,Buffalo,"$348,600",none, none ,2021-05-17T00:00:00.000Z,,2,TBD,"2,121,063","1,010,239","1,110,824",MAC,Buffalo,"2,121,063","1,010,239","1,110,824",MAC,Buffalo,,,,,
159,2021,Ronald,McGee,DL,Buffalo,"$348,600",Kansas, CHECK FOR NAME ,2021-05-17T00:00:00.000Z,,2,TBD,"2,121,063","1,010,239","1,110,824",MAC,Buffalo,"2,121,063","1,010,239","1,110,824",MAC,Buffalo,"45,195,526","17,933,864","27,261,662",Big 12,Kansas
160,2021,Jawon,Hamilton,RB,James Madison,"$1,207,786",Eastern Michigan, CHECK FOR NAME ,2021-05-17T00:00:00.000Z,,3,Immediate,"7,348,797","3,564,462","3,784,335",Sun Belt,James Madison,"7,348,797","3,564,462","3,784,335",Sun Belt,James Madison,"3,952,951","771,271","3,181,680",MAC,Eastern Michigan
161,2021,Delvontae,Harris,LB,East Carolina,"$2,887,971",none, none ,2021-05-17T00:00:00.000Z,,3,Immediate,"17,571,910","5,807,897","11,764,013",American,East Carolina,"17,571,910","5,807,897","11,764,013",American,East Carolina,,,,,
162,2021,Nikko,Pohahau,OT,Colorado,"$5,337,719",City College of San Francisco, CHECK FOR NAME ,2021-05-15T22:44:00.000Z,,0,Immediate,"32,477,439","19,175,198","13,302,241",Big 12,Colorado,"32,477,439","19,175,198","13,302,241",Big 12,Colorado,,,,,
163,2021,Michael,Ford Jr,IOL,Buffalo,"$348,600",Kansas, CHECK FOR NAME ,2021-05-14T00:00:00.000Z,,3,TBD,"2,121,063","1,010,239","1,110,824",MAC,Buffalo,"2,121,063","1,010,239","1,110,824",MAC,Buffalo,"45,195,526","17,933,864","27,261,662",Big 12,Kansas
164,2021,Jimmy,Walker,DL,North Texas,"$607,493",none, none ,2021-05-14T00:00:00.000Z,,3,TBD,"3,696,302","1,337,778","2,358,524",American,North Texas,"3,696,302","1,337,778","2,358,524",American,North Texas,,,,,
165,2021,Dashawn,Crawford,DL,Virginia Tech,"$7,732,903",Southern Mississippi, CHECK FOR NAME ,2021-05-14T00:00:00.000Z,,3,TBD,"47,050,980","21,168,159","25,882,821",ACC,Virginia Tech,"47,050,980","21,168,159","25,882,821",ACC,Virginia Tech,"9,128,806","3,324,383","5,804,423",Sun Belt,Southern Mississippi
166,2021,Jamal,Brooks,ILB,Missouri,"$7,146,859",South Alabama, CHECK FOR NAME ,2021-05-14T00:00:00.000Z,,3,Immediate,"43,485,183","13,929,479","29,555,704",SEC,Missouri,"43,485,183","13,929,479","29,555,704",SEC,Missouri,"2,916,110","1,176,270","1,739,840",Sun Belt,South Alabama
167,2021,Jalen,Guerrero,OT,New Mexico State,"$680,038",Fresno State, CHECK FOR NAME ,2021-05-13T17:18:00.000Z,,0,Immediate,"4,137,703","1,465,012","2,672,691",CUSA,New Mexico State,"4,137,703","1,465,012","2,672,691",CUSA,New Mexico State,"12,794,521","5,914,738","6,879,783",MW,Fresno State
168,2021,Nathaniel,Jones,RB,New Mexico,"$1,776,472",none, none ,2021-05-13T00:00:00.000Z,,3,TBD,"10,808,972","4,510,754","6,298,218",MW,New Mexico,"10,808,972","4,510,754","6,298,218",MW,New Mexico,,,,,
169,2021,Chayce,Bishop,CB,Tennessee,"$11,602,164",Ball State, CHECK FOR NAME ,2021-05-13T00:00:00.000Z,,3,Immediate,"70,593,563","35,110,289","35,483,274",SEC,Tennessee,"70,593,563","35,110,289","35,483,274",SEC,Tennessee,"2,075,931","795,202","1,280,729",MAC,Ball State
170,2021,Taj,Jones,WR,UMass,,none, none ,2021-05-13T00:00:00.000Z,,3,Immediate,,,,,,,,,,,,,,,
171,2021,James,Valle,EDGE,Old Dominion,"$2,389,384",none, none ,2021-05-13T00:00:00.000Z,,2,TBD,"14,538,249","2,493,640","12,044,609",Sun Belt,Old Dominion,"14,538,249","2,493,640","12,044,609",Sun Belt,Old Dominion,,,,,
172,2021,Luke,Foster,IOL,Presbyterian College,,Temple, CHECK FOR NAME ,2021-05-12T00:00:00.000Z,,0,Immediate,,,,,,,,,,,,,,American,Temple
173,2021,Trevor,Wilson,WR,Buffalo,"$348,600",Kansas, CHECK FOR NAME ,2021-05-12T00:00:00.000Z,,3,TBD,"2,121,063","1,010,239","1,110,824",MAC,Buffalo,"2,121,063","1,010,239","1,110,824",MAC,Buffalo,"45,195,526","17,933,864","27,261,662",Big 12,Kansas
174,2021,Rich,Miller,LB,Buffalo,"$348,600",Kansas, CHECK FOR NAME ,2021-05-12T00:00:00.000Z,,3,TBD,"2,121,063","1,010,239","1,110,824",MAC,Buffalo,"2,121,063","1,010,239","1,110,824",MAC,Buffalo,"45,195,526","17,933,864","27,261,662",Big 12,Kansas
175,2021,Will,Gipson,WR,Pittsburgh,,none, none ,2021-05-12T00:00:00.000Z,,3,TBD,,,,,,,,,,,,,,,
176,2021,Jeffery,Johnson,DL,Tulane,,none, none ,2021-05-12T00:00:00.000Z,,3,TBD,,,,American,Tulane,,,,American,Tulane,,,,,
177,2021,Jamale,Carothers,RB,Navy,,Western Kentucky, CHECK FOR NAME ,2021-05-11T00:00:00.000Z,,3,TBD,,,,,,,,,,,"5,296,863","2,281,717","3,015,146",CUSA,Western Kentucky
178,2021,Isaiah,Helms,OC,Western Carolina,,Appalachian State, CHECK FOR NAME ,2021-05-11T00:00:00.000Z,,0,Immediate,,,,,,,,,,,"11,715,090","5,407,791","6,307,299",Sun Belt,Appalachian State
179,2021,Kieran,Clark,CB,Nevada,"$2,000,558",none, none ,2021-05-11T00:00:00.000Z,,2,TBD,"12,172,431","7,325,678","4,846,753",MW,Nevada,"12,172,431","7,325,678","4,846,753",MW,Nevada,,,,,
180,2021,Jordan,Whittley,DL,Oregon State,"$3,163,423",Michigan, CHECK FOR NAME ,2021-05-11T00:00:00.000Z,,3,Immediate,"19,247,899","9,447,886","9,800,013",Pac-12,Oregon State,"19,247,899","9,447,886","9,800,013",Pac-12,Oregon State,"99,524,766","55,266,135","44,258,631",Big Ten,Michigan
181,2021,Ed,Hendrix,WR,Syracuse,,none, none ,2021-05-11T00:00:00.000Z,,3,TBD,,,,,,,,,,,,,,,
182,2021,Jordan,Cole,LB,Northern Illinois,"$506,195",none, none ,2021-05-11T00:00:00.000Z,,2,Immediate,"3,079,952","495,563","2,584,389",MAC,Northern Illinois,"3,079,952","495,563","2,584,389",MAC,Northern Illinois,,,,,
183,2021,Nick,Fulwider,DL,Arkansas,"$11,544,039",Texas State, CHECK FOR NAME ,2021-05-11T00:00:00.000Z,,3,TBD,"70,239,900","48,073,959","22,165,941",SEC,Arkansas,"70,239,900","48,073,959","22,165,941",SEC,Arkansas,"3,644,980","1,191,968","2,453,012",Sun Belt,Texas State
184,2021,Jacob,Long,CB,West Virginia,"$5,495,362",none, none ,2021-05-11T00:00:00.000Z,,3,TBD,"33,436,624","18,763,866","14,672,758",Big 12,West Virginia,"33,436,624","18,763,866","14,672,758",Big 12,West Virginia,,,,,
185,2021,Sean-Thomas,Faulkner,LB,The Citadel,,North Texas, CHECK FOR NAME ,2021-05-10T00:00:00.000Z,,0,Immediate,,,,,,,,,,,"3,696,302","1,337,778","2,358,524",American,North Texas
186,2021,Daviyon,McDaniel,IOL,Charleston Southern,,UNLV, CHECK FOR NAME ,2021-05-10T00:00:00.000Z,,0,Immediate,,,,,,,,,,,,,,,
187,2021,TyQaze,Leggs,IOL,Austin Peay,,Marshall, CHECK FOR NAME ,2021-05-10T00:00:00.000Z,,3,Immediate,,,,,,,,,,,"8,901,037","2,946,763","5,954,274",Sun Belt,Marshall
188,2021,Nolan,Quinlan,TE,Wagner,,Louisiana Monroe, CHECK FOR NAME ,2021-05-10T00:00:00.000Z,,0,Immediate,,,,,,,,,,,,,,,
189,2021,Donte,Small,CB,Morgan State,,Appalachian State, CHECK FOR NAME ,2021-05-10T00:00:00.000Z,,0,TBD,,,,,,,,,,,"11,715,090","5,407,791","6,307,299",Sun Belt,Appalachian State
190,2021,Micaleous,Elder,WR,Charlotte,,none, none ,2021-05-10T00:00:00.000Z,,3,TBD,,,,,,,,,,,,,,,
191,2021,Jayvon,Thrift,S,West Virginia,"$5,495,362",Youngstown State, CHECK FOR NAME ,2021-05-10T00:00:00.000Z,,3,Immediate,"33,436,624","18,763,866","14,672,758",Big 12,West Virginia,"33,436,624","18,763,866","14,672,758",Big 12,West Virginia,,,,,
192,2021,John,Ransom III,WR,Virginia Tech,"$7,732,903",none, none ,2021-05-10T00:00:00.000Z,,0,TBD,"47,050,980","21,168,159","25,882,821",ACC,Virginia Tech,"47,050,980","21,168,159","25,882,821",ACC,Virginia Tech,,,,,
193,2021,Jaylen,Gipson,QB,Texas State,"$599,058",North Alabama, CHECK FOR NAME ,2021-05-10T00:00:00.000Z,,3,Immediate,"3,644,980","1,191,968","2,453,012",Sun Belt,Texas State,"3,644,980","1,191,968","2,453,012",Sun Belt,Texas State,,,,,
194,2021,Carlos,Davis,RB,South Alabama,"$479,267",none, none ,2021-05-10T00:00:00.000Z,,3,TBD,"2,916,110","1,176,270","1,739,840",Sun Belt,South Alabama,"2,916,110","1,176,270","1,739,840",Sun Belt,South Alabama,,,,,
195,2021,WyDale,Flott,CB,Southern Mississippi,"$1,500,334",none, none ,2021-05-10T00:00:00.000Z,,3,TBD,"9,128,806","3,324,383","5,804,423",Sun Belt,Southern Mississippi,"9,128,806","3,324,383","5,804,423",Sun Belt,Southern Mississippi,,,,,
196,2021,Royal,Silver,DL,Minnesota,"$7,171,424",none, none ,2021-05-10T00:00:00.000Z,,3,TBD,"43,634,648","19,252,536","24,382,112",Big Ten,Minnesota,"43,634,648","19,252,536","24,382,112",Big Ten,Minnesota,,,,,
197,2021,Joseph,Dorceus,DL,Memphis,"$2,634,877",Tulane, CHECK FOR NAME ,2021-05-09T00:00:00.000Z,,0,Immediate,"16,031,952","10,253,609","5,778,343",American,Memphis,"16,031,952","10,253,609","5,778,343",American,Memphis,,,,American,Tulane
198,2021,Brandon,Sanders,WR,Bucknell,,Rutgers, CHECK FOR NAME ,2021-05-09T00:00:00.000Z,,0,TBD,,,,,,,,,,,"22,055,252","13,049,333","9,005,919",Big Ten,Rutgers
199,2021,Jamie,Nance,WR,Nebraska,"$7,973,918",Utah State, CHECK FOR NAME ,2021-05-09T00:00:00.000Z,,3,TBD,"48,517,435","38,946,701","9,570,734",Big Ten,Nebraska,"48,517,435","38,946,701","9,570,734",Big Ten,Nebraska,"9,198,542","2,718,827","6,479,715",MW,Utah State
200,2021,Max,Wray,OT,Ohio State,"$20,253,400",Colorado, CHECK FOR NAME ,2021-05-09T00:00:00.000Z,,4,Immediate,"123,232,149","59,649,921","63,582,228",Big Ten,Ohio State,"123,232,149","59,649,921","63,582,228",Big Ten,Ohio State,"32,477,439","19,175,198","13,302,241",Big 12,Colorado
201,2021,Levar,Gumms,WR,Northwestern State,,Central Michigan, CHECK FOR NAME ,2021-05-08T00:00:00.000Z,,2,Immediate,,,,,,,,,,,"3,321,120","682,078","2,639,042",MAC,Central Michigan
202,2021,Demariyon,Houston,WR,Nebraska,"$7,973,918",none, none ,2021-05-08T00:00:00.000Z,,3,TBD,"48,517,435","38,946,701","9,570,734",Big Ten,Nebraska,"48,517,435","38,946,701","9,570,734",Big Ten,Nebraska,,,,,
203,2021,Dewayne,Betts,S,South Alabama,"$479,267",none, none ,2021-05-07T00:00:00.000Z,,3,TBD,"2,916,110","1,176,270","1,739,840",Sun Belt,South Alabama,"2,916,110","1,176,270","1,739,840",Sun Belt,South Alabama,,,,,
204,2021,D.J.,Oats,RB,Colorado,"$5,337,719",none, none ,2021-05-07T00:00:00.000Z,,3,TBD,"32,477,439","19,175,198","13,302,241",Big 12,Colorado,"32,477,439","19,175,198","13,302,241",Big 12,Colorado,,,,,
205,2021,Ke'Shun,Brown,LB,Texas A&M,"$17,228,714",South Alabama, CHECK FOR NAME ,2021-05-07T00:00:00.000Z,,4,Immediate,"104,828,397","50,624,287","54,204,110",SEC,Texas A&M,"104,828,397","50,624,287","54,204,110",SEC,Texas A&M,"2,916,110","1,176,270","1,739,840",Sun Belt,South Alabama
206,2021,Josh,Calvert,ILB,Washington,"$9,406,794",Utah, CHECK FOR NAME ,2021-05-07T00:00:00.000Z,,4,TBD,"57,235,798","29,198,790","28,037,008",Big Ten,Washington,"57,235,798","29,198,790","28,037,008",Big Ten,Washington,"44,130,809","15,286,819","28,843,990",Big 12,Utah
207,2021,Cory,Gross,S,Buffalo,"$348,600",Buffalo, CHECK FOR NAME ,2021-05-07T00:00:00.000Z,,3,TBD,"2,121,063","1,010,239","1,110,824",MAC,Buffalo,"2,121,063","1,010,239","1,110,824",MAC,Buffalo,"2,121,063","1,010,239","1,110,824",MAC,Buffalo
208,2021,Trad,Beatty,QB,Temple,,Georgia Tech, CHECK FOR NAME ,2021-05-07T00:00:00.000Z,,3,Immediate,,,,American,Temple,,,,American,Temple,"26,052,739","12,303,309","13,749,430",ACC,Georgia Tech
209,2021,Joshua,Fields,RB,UTEP,,none, none ,2021-05-07T00:00:00.000Z,,3,SittingOne,,,,,,,,,,,,,,,
210,2021,Paul,Theobald,LB,Boston College,,Albany, CHECK FOR NAME ,2021-05-07T00:00:00.000Z,,3,Immediate,,,,,,,,,,,,,,,
211,2021,Robert,Burns,RB,Miami,,Connecticut, CHECK FOR NAME ,2021-05-07T00:00:00.000Z,,3,Immediate,"3,664,322","745,947","2,918,375",MAC,Miami,"3,664,322","745,947","2,918,375",MAC,Miami,,,,,
212,2021,Steve,Ballard,OT,Louisiana Tech,,Northwestern State, CHECK FOR NAME ,2021-05-06T00:00:00.000Z,,3,TBD,,,,CUSA,Louisiana Tech,,,,CUSA,Louisiana Tech,,,,,
213,2021,Kamal,Hadden,CB,Auburn,"$11,588,953",Tennessee, CHECK FOR NAME ,2021-05-06T00:00:00.000Z,,3,Immediate,"70,513,179","34,140,396","36,372,783",SEC,Auburn,"70,513,179","34,140,396","36,372,783",SEC,Auburn,"70,593,563","35,110,289","35,483,274",SEC,Tennessee
214,2021,Colt,Minson,QB,Charlotte,,none, none ,2021-05-06T00:00:00.000Z,,2,TBD,,,,,,,,,,,,,,,
215,2021,Tyree,Saunders,WR,Virginia Tech,"$7,732,903",East Carolina, CHECK FOR NAME ,2021-05-06T00:00:00.000Z,,3,Immediate,"47,050,980","21,168,159","25,882,821",ACC,Virginia Tech,"47,050,980","21,168,159","25,882,821",ACC,Virginia Tech,"17,571,910","5,807,897","11,764,013",American,East Carolina
216,2021,Tommy,Guajardo,TE,Michigan State,"$13,035,471",Bowling Green, CHECK FOR NAME ,2021-05-06T00:00:00.000Z,,0,TBD,"79,314,544","25,178,673","54,135,871",Big Ten,Michigan State,"79,314,544","25,178,673","54,135,871",Big Ten,Michigan State,"4,081,620","1,201,307","2,880,313",MAC,Bowling Green
217,2021,Trey,Price,OT,Nevada,"$2,000,558",none, none ,2021-05-06T00:00:00.000Z,,3,TBD,"12,172,431","7,325,678","4,846,753",MW,Nevada,"12,172,431","7,325,678","4,846,753",MW,Nevada,,,,,
218,2021,Quintavius,Workman,WR,UTEP,,none, none ,2021-05-06T00:00:00.000Z,,2,TBD,,,,,,,,,,,,,,,
219,2021,Jake,Karchinski,DL,Iowa,"$9,698,730",none, none ,2021-05-06T00:00:00.000Z,,3,TBD,"59,012,087","26,416,829","32,595,258",Big Ten,Iowa,"59,012,087","26,416,829","32,595,258",Big Ten,Iowa,,,,,
220,2021,Matt,Myers,QB,Buffalo,"$348,600",Buffalo, CHECK FOR NAME ,2021-05-06T00:00:00.000Z,,2,TBD,"2,121,063","1,010,239","1,110,824",MAC,Buffalo,"2,121,063","1,010,239","1,110,824",MAC,Buffalo,"2,121,063","1,010,239","1,110,824",MAC,Buffalo
