Unnamed: 0,season,first_name,last_name,position,origin,origin21%,origin22%,origin23%,originNIL,destination,destination21%,destination22%,destination23%,destinationNIL,transfer_date,rating,stars,eligibility
3405,2022.0,Javan,Hawes,WR,Arkansas State,17.0,25.0,46.0,1207619,none,,,,0,2021-11-22T22:43:00.000Z,0.79,2.0,Immediate
3406,2022.0,Maddox,Kopp,QB,Houston,86.0,62.0,33.0,2098333,Colorado,33.0,8.0,33.0,5337719,2021-11-15T18:23:00.000Z,0.8,3.0,Immediate
3407,2022.0,Lwal,Uguak,DL,Connecticut,,,,0,TCU,42.0,87.0,42.0,0,2022-01-19T15:08:00.000Z,0.88,3.0,Immediate
3408,2022.0,Brayden,Wood,DL,Kansas State,62.0,71.0,69.0,7121436,Jacksonville State,,,69.0,0,2022-03-23T15:32:00.000Z,,3.0,Immediate
3409,2022.0,Chris,Edmonds,S,Samford,,,,0,Arizona State,62.0,25.0,25.0,5689877,2021-12-05T00:01:00.000Z,0.87,3.0,Immediate
3410,2022.0,Kaden,Meredith,RB,Air Force,77.0,77.0,69.0,0,Sam Houston State,,,,238669,2021-11-29T06:00:00.000Z,,3.0,Immediate
3411,2022.0,Kyler,Pearson,WR,Kansas,17.0,46.0,69.0,7427957,none,,,,0,2022-04-15T19:41:00.000Z,,3.0,Immediate
3412,2022.0,Jarrett,Paul,S,Eastern Michigan,54.0,69.0,46.0,0,Kansas,17.0,46.0,69.0,7427957,2022-01-12T18:12:00.000Z,0.85,3.0,Immediate
3413,2022.0,Nason,Simmons,OT,Arkansas State,17.0,25.0,46.0,1207619,none,,,,0,2021-12-02T21:14:00.000Z,,3.0,Immediate
3414,2022.0,Mitchell,Agude,DL,UCLA,67.0,69.0,62.0,5919423,Miami,57.99999999999999,42.0,54.0,0,2022-02-16T19:25:00.000Z,0.89,3.0,Immediate
3415,2022.0,Micah,Leon,QB,Connecticut,,,,0,none,,,,0,2022-02-10T18:20:00.000Z,,0.0,Immediate
3416,2022.0,Raylen,Sharpe,WR,Houston,86.0,62.0,33.0,2098333,none,,,,0,2021-11-02T00:24:00.000Z,0.79,2.0,Immediate
3417,2022.0,Curtis,Harper,DL,Syracuse,42.0,54.0,46.0,0,Akron,17.0,17.0,17.0,0,2021-11-24T20:19:00.000Z,0.81,3.0,Immediate
3418,2022.0,Ahmari,Harvey,S,Auburn,46.0,42.0,46.0,11588953,Georgia Tech,25.0,42.0,54.0,4281809,2021-12-18T15:39:00.000Z,0.89,3.0,Immediate
3419,2022.0,Syr,Riley,IOL,Washington State,54.0,54.0,42.0,3216991,none,,,,0,2022-04-05T14:09:00.000Z,,3.0,Immediate
3420,2022.0,Heron,Maurisseau,WR,Connecticut,,,,0,none,,,,0,2021-12-16T17:07:00.000Z,,2.0,Immediate
3421,2022.0,George,Tarlas,DL,Weber State,,,,0,Boise State,57.99999999999999,71.0,56.99999999999999,2765657,2021-11-24T18:31:00.000Z,0.87,3.0,Immediate
3422,2022.0,Diamante,Howard,LB,Florida Atlantic,42.0,42.0,33.0,1308349,none,,,,0,2022-04-26T17:00:00.000Z,,3.0,Immediate
3423,2022.0,Isaac,Owusu-Appiah,OT,Coastal Carolina,85.0,69.0,62.0,367676,none,,,,0,2021-12-29T23:31:00.000Z,,2.0,Immediate
3424,2022.0,JT,Towers,LB,Arkansas,69.0,54.0,33.0,11544039,none,,,,0,2021-12-15T15:31:00.000Z,,3.0,Immediate
3425,2022.0,Isaiah,Stephens,LB,Coastal Carolina,85.0,69.0,62.0,367676,none,,,,0,2021-12-20T20:53:00.000Z,0.81,3.0,Immediate
3426,2022.0,Hunter,Marcom,TE,Central Michigan,69.0,33.0,42.0,0,none,,,,0,2022-01-14T17:56:00.000Z,,3.0,Immediate
3427,2022.0,Avery,Morrow,RB,Nevada,62.0,17.0,17.0,2000558,Colorado State,25.0,25.0,42.0,2586300,2021-12-13T22:19:00.000Z,0.8,3.0,Immediate
3428,2022.0,Perry,Carter,WR,Louisiana Monroe,,33.0,17.0,0,none,,,,0,2022-01-05T06:00:00.000Z,,2.0,Immediate
3429,2022.0,Carson,Baker,QB,Western Kentucky,64.0,64.0,62.0,870548,none,,,,0,2021-10-26T17:33:00.000Z,0.79,2.0,Immediate
3430,2022.0,Tyler,Johnson,IOL,Texas,42.0,62.0,86.0,22272474,Houston,86.0,62.0,33.0,2098333,2022-03-31T21:33:00.000Z,,4.0,Immediate
3431,2022.0,Nick,Hartnett,IOL,VMI,,,,0,Buffalo,33.0,54.0,25.0,348600,2022-01-25T21:36:00.000Z,0.81,3.0,Immediate
3432,2022.0,Daiyan,Henley,LB,Nevada,62.0,17.0,17.0,2000558,Washington State,54.0,54.0,42.0,3216991,2021-12-20T23:00:00.000Z,0.87,3.0,Immediate
3433,2022.0,Chigozie,Anusiem,CB,California,42.0,33.0,46.0,3932903,Colorado State,25.0,25.0,42.0,2586300,2021-11-24T20:40:00.000Z,0.84,3.0,Immediate
3434,2022.0,Wilburn,Smallwood,EDGE,Stephen F. Austin,,,,0,none,,,,0,2022-04-06T15:17:00.000Z,,3.0,Immediate
3435,2022.0,Kevin,Ryan,P,Idaho State,,,,0,Washington,33.0,85.0,93.0,9406794,2021-12-31T15:56:00.000Z,,0.0,Immediate
3436,2022.0,Damon,Gentry Jr.,CB,New Mexico,25.0,17.0,33.0,1776472,none,,,,0,2021-09-14T14:26:00.000Z,,3.0,Immediate
3437,2022.0,Jeffery,Johnson,DL,Tulane,17.0,86.0,79.0,0,Oklahoma,85.0,46.0,77.0,14817595,2022-01-07T06:00:00.000Z,0.9,4.0,TBD
3438,2022.0,Jacobi,Moore,WR,Mississippi State,54.0,69.0,42.0,6467166,Ole Miss,77.0,62.0,85.0,0,2022-03-01T22:20:00.000Z,0.86,3.0,Immediate
3439,2022.0,Zach,Calzada,QB,Texas A&M,67.0,42.0,54.0,17228714,Auburn,46.0,42.0,46.0,11588953,2021-12-13T17:31:00.000Z,0.88,3.0,Immediate
3440,2022.0,Dante,Walker,EDGE,Western Kentucky,64.0,64.0,62.0,870548,Western Kentucky,64.0,64.0,62.0,870548,2022-02-09T21:20:00.000Z,,3.0,Immediate
3441,2022.0,Drew,Rawls,CB,Utah,71.0,71.0,62.0,7252969,none,,,,0,2022-04-30T18:12:00.000Z,,3.0,Immediate
3442,2022.0,EJ,Jenkins,TE,South Carolina,54.0,62.0,42.0,9554700,Georgia Tech,25.0,42.0,54.0,4281809,2022-04-18T18:29:00.000Z,,2.0,Immediate
3443,2022.0,Ryan,Coe,K,Delaware,,,,0,Cincinnati,93.0,69.0,25.0,3984845,2021-11-30T19:59:00.000Z,,0.0,Immediate
3444,2022.0,Ezeriah,Anderson,WR,Iowa State,54.0,33.0,54.0,7551312,Campbell,,,,0,2021-12-13T20:54:00.000Z,,3.0,Immediate
3445,2022.0,Winston,Wright,WR,West Virginia,46.0,42.0,69.0,5495362,Florida State,42.0,77.0,93.0,10034191,2022-01-03T22:13:00.000Z,0.89,3.0,Immediate
3446,2022.0,Henry,Colombi,QB,Texas Tech,54.0,62.0,54.0,6986182,Marshall,54.0,69.0,46.0,1462900,2022-01-12T22:58:00.000Z,0.82,3.0,Immediate
3447,2022.0,Ty,Buchanan,IOL,USC,,,,0,Texas Tech,54.0,62.0,54.0,6986182,2022-03-24T12:15:00.000Z,,3.0,Immediate
3448,2022.0,Chance,Johnson,S,San Jose State,42.0,57.99999999999999,54.0,1001536,none,,,,0,2021-11-29T17:21:00.000Z,,2.0,Immediate
3449,2022.0,Dre,Terry,EDGE,East Carolina,57.99999999999999,62.0,17.0,2887971,Alabama A&M,,,,0,2021-12-26T16:01:00.000Z,,0.0,Immediate
3450,2022.0,Cameron,Roseman-Sinclair,S,North Carolina,46.0,64.0,62.0,8355617,none,,,,0,2022-03-22T15:12:00.000Z,,4.0,Immediate
3451,2022.0,Spencer,Gilbert,LB,USC,,,,0,none,,,,0,2021-11-29T19:24:00.000Z,0.79,2.0,Immediate
3452,2022.0,Trea,Shropshire,WR,UAB,69.0,54.0,33.0,1240957,none,,,,0,2022-01-12T17:45:00.000Z,,3.0,Immediate
3453,2022.0,Kenneth,Dotson,DL,North Texas,46.0,50.0,42.0,607493,none,,,,0,2021-12-23T20:54:00.000Z,,3.0,Immediate
3454,2022.0,Chris,Shearin,CB,Missouri,46.0,46.0,85.0,7146859,none,,,,0,2021-11-29T14:01:00.000Z,0.81,3.0,Immediate
3455,2022.0,Timar,Rogers,LB,Mississippi State,54.0,69.0,42.0,6467166,Middle Tennessee,54.0,62.0,33.0,0,2022-04-28T14:32:00.000Z,,3.0,Immediate
3456,2022.0,DeZaun,Brooks,DL,Eastern Michigan,54.0,69.0,46.0,0,none,,,,0,2022-01-12T17:59:00.000Z,,2.0,Immediate
3457,2022.0,Wendell,Davis,LB,Pittsburgh,79.0,69.0,25.0,0,Northwestern,25.0,8.0,62.0,0,2021-11-03T14:51:00.000Z,0.8,3.0,Immediate
3458,2022.0,Wilton,Gaby,RB,Coastal Carolina,85.0,69.0,62.0,367676,none,,,,0,2022-01-12T18:49:00.000Z,,3.0,Immediate
3459,2022.0,Ray,Curry Jr.,OT,Arkansas,69.0,54.0,33.0,11544039,none,,,,0,2021-12-21T17:51:00.000Z,,3.0,Immediate
3460,2022.0,Stephen,Gosnell,WR,North Carolina,46.0,64.0,62.0,8355617,Virginia Tech,46.0,27.0,54.0,7732903,2022-01-03T14:12:00.000Z,0.85,3.0,Immediate
3461,2022.0,Amani,Gilmore,QB,North Texas,46.0,50.0,42.0,607493,none,,,,0,2022-04-04T15:14:00.000Z,,3.0,Immediate
3462,2022.0,Deondrick,Speight,OLB,Connecticut,,,,0,none,,,,0,2022-04-29T18:03:00.000Z,,3.0,Immediate
3463,2022.0,Tres,Barboza,OT,UTEP,54.0,42.0,25.0,955659,Connecticut,,,,0,2021-12-27T17:51:00.000Z,0.83,3.0,Immediate
3464,2022.0,Landon,Guidry,S,Mississippi State,54.0,69.0,42.0,6467166,Samford,,,,0,2022-01-14T20:00:00.000Z,,3.0,Immediate
3465,2022.0,Bryce,McNair,OT,Ohio,25.0,71.0,77.0,509427,none,,,,0,2021-11-08T16:24:00.000Z,,3.0,Immediate
3466,2022.0,Quincy,Riley,CB,Middle Tennessee,54.0,62.0,33.0,0,Louisville,46.0,62.0,71.0,9443439,2022-02-16T14:37:00.000Z,0.89,3.0,Immediate
3467,2022.0,Tony,Amerson,RB,Georgia Tech,25.0,42.0,54.0,4281809,none,,,,0,2021-11-30T19:45:00.000Z,,3.0,Immediate
3468,2022.0,Johnny,Wilson,WR,Arizona State,62.0,25.0,25.0,5689877,Florida State,42.0,77.0,93.0,10034191,2021-12-22T02:46:00.000Z,0.87,3.0,Immediate
3469,2022.0,Kyran,Griffin,WR,Troy,42.0,86.0,79.0,386184,none,,,,0,2022-04-26T14:05:00.000Z,,3.0,Immediate
3470,2022.0,Tate,Heitmeier,IOL,Texas State,33.0,33.0,62.0,599058,none,,,,0,2021-11-29T20:23:00.000Z,0.82,3.0,Immediate
3471,2022.0,Xazavian,Valladay,RB,Wyoming,54.0,54.0,69.0,2426393,Arizona State,62.0,25.0,25.0,5689877,2021-12-27T21:42:00.000Z,0.88,3.0,Immediate
3472,2022.0,Jeremiah,Houston,CB,UNLV,17.0,42.0,64.0,2772864,none,,,,0,2021-11-30T20:26:00.000Z,,3.0,Immediate
3473,2022.0,Aidan,Bouman,QB,Iowa State,54.0,33.0,54.0,7551312,none,,,,0,2022-04-06T14:20:00.000Z,,3.0,Immediate
3474,2022.0,Frank,Boyd,RB,Liberty,62.0,62.0,93.0,0,Norfolk State,,,,0,2021-12-16T16:07:00.000Z,,0.0,Immediate
3475,2022.0,Joseph,Charleston,S,Clemson,77.0,79.0,69.0,15258374,Missouri,46.0,46.0,85.0,7146859,2021-10-18T21:08:00.000Z,0.83,3.0,Immediate
3476,2022.0,Braxton,Barker,QB,Alabama,87.0,85.0,86.0,15995406,none,,,,0,2022-01-13T00:37:00.000Z,,2.0,Immediate
3477,2022.0,Tyler,Owens,S,Texas,42.0,62.0,86.0,22272474,Texas Tech,54.0,62.0,54.0,6986182,2021-10-15T14:45:00.000Z,0.81,3.0,Immediate
3478,2022.0,Kamron,Forest,CB,Fresno State,77.0,71.0,69.0,2102800,none,,,,0,2021-10-20T00:47:00.000Z,0.79,2.0,Immediate
3479,2022.0,Owen,Hickey,WR,Illinois,42.0,62.0,42.0,9311667,none,,,,0,2022-05-01T01:37:00.000Z,,0.0,Immediate
3480,2022.0,Waisale,Muavesi,DL,UNLV,17.0,42.0,64.0,2772864,UNLV,17.0,42.0,64.0,2772864,2021-12-28T17:43:00.000Z,,3.0,Immediate
3481,2022.0,Adrian,Hope,LB,Furman,,,,0,Coastal Carolina,85.0,69.0,62.0,367676,2021-11-23T18:17:00.000Z,,2.0,Immediate
3482,2022.0,Jordan,Boatman,OT,Houston,86.0,62.0,33.0,2098333,Sam Houston State,,,,238669,2021-12-14T04:52:00.000Z,,0.0,Immediate
3483,2022.0,Trevion,Stevenson,LB,North Carolina,46.0,64.0,62.0,8355617,Norfolk State,,,,0,2022-01-14T02:20:00.000Z,0.82,3.0,Immediate
3484,2022.0,Datrone,Young,CB,Iowa State,54.0,33.0,54.0,7551312,Duke,25.0,69.0,62.0,0,2022-03-18T16:28:00.000Z,,3.0,Immediate
3485,2022.0,Darius,Gooden,CB,Rutgers,38.0,33.0,54.0,3624816,UMass,,,,0,2021-08-26T13:54:00.000Z,,3.0,Immediate
3486,2022.0,Derek,Smith,OT,Central Michigan,69.0,33.0,42.0,0,none,,,,0,2021-08-25T16:22:00.000Z,0.82,3.0,Immediate
3487,2022.0,Keveon,Mullins,TE,South Carolina,54.0,62.0,42.0,9554700,Jackson State,,,,0,2021-12-15T17:00:00.000Z,0.83,3.0,Immediate
3488,2022.0,Jalen,Mackie,ILB,Dartmouth,,,,0,UMass,,,,0,2021-12-03T06:00:00.000Z,0.79,2.0,Immediate
3489,2022.0,Kolbe,Burrell,RB,Buffalo,33.0,54.0,25.0,348600,Northwestern State,,,,0,2021-12-07T17:33:00.000Z,0.79,2.0,Immediate
3490,2022.0,Camden,VerStrate,WR,Washington,33.0,85.0,93.0,9406794,none,,,,0,2021-11-30T20:41:00.000Z,,0.0,Immediate
3491,2022.0,Jonathan,Denis,IOL,Oregon,71.0,77.0,86.0,10623807,Miami,57.99999999999999,42.0,54.0,0,2022-04-06T13:39:00.000Z,0.86,3.0,Immediate
3492,2022.0,Kym-Mani,King,CB,Iowa State,54.0,33.0,54.0,7551312,Florida A&M,,,,0,2021-12-13T22:08:00.000Z,,3.0,Immediate
3493,2022.0,Elijah,Jeffreys,ATH,Connecticut,,,,0,none,,,,0,2022-01-31T20:53:00.000Z,,2.0,Immediate
3494,2022.0,Zahodri,Jackson,CB,Utah State,79.0,46.0,46.0,1511795,North Texas,46.0,50.0,42.0,607493,2021-12-13T22:59:00.000Z,0.83,3.0,Immediate
3495,2022.0,Lavonte,Gater,CB,Maryland,54.0,62.0,62.0,3735112,none,,,,0,2022-05-01T14:24:00.000Z,,3.0,Immediate
3496,2022.0,Coran,Taylor,S,Illinois,42.0,62.0,42.0,9311667,Alabama A&M,,,,0,2022-04-27T15:39:00.000Z,,3.0,Immediate
3497,2022.0,Mohammed,Elazazy,OT,Western Michigan,62.0,42.0,33.0,827015,none,,,,0,2022-01-02T21:12:00.000Z,,2.0,Immediate
3498,2022.0,George,Qualls,WR,Akron,17.0,17.0,17.0,0,none,,,,0,2021-12-01T20:53:00.000Z,0.8,3.0,Immediate
3499,2022.0,Navy,Shuler,QB,Appalachian State,71.0,50.0,64.0,1925394,Tennessee,54.0,85.0,69.0,11602164,2021-12-10T14:08:00.000Z,,3.0,Immediate
3500,2022.0,Odieu,Hilaire,WR,Alabama A&M,,,,0,Bowling Green,33.0,46.0,54.0,670821,2021-11-28T18:03:00.000Z,,0.0,Immediate
3501,2022.0,Jett,Elad,S,Ohio,25.0,71.0,77.0,509427,none,,,,0,2021-11-05T19:22:00.000Z,0.8,3.0,Immediate
3502,2022.0,Keelan,Cox,DL,Alabama,87.0,85.0,86.0,15995406,none,,,,0,2022-01-28T22:54:00.000Z,,0.0,Immediate
3503,2022.0,Devin,Bush,CB,Arkansas,69.0,54.0,33.0,11544039,Grambling,,,,0,2022-01-04T16:11:00.000Z,,4.0,Immediate
3504,2022.0,Jarius,Reimonenq,CB,Arkansas State,17.0,25.0,46.0,1207619,James Madison,,73.0,85.0,1207786,2021-12-02T21:12:00.000Z,,3.0,Immediate
3505,2022.0,Sam,Carrell,DL,Washington State,54.0,54.0,42.0,3216991,Texas Tech,54.0,62.0,54.0,6986182,2022-04-18T13:28:00.000Z,,3.0,Immediate
3506,2022.0,Malik,Hausman,CB,Arizona,8.0,42.0,77.0,6414683,none,,,,0,2021-12-15T23:02:00.000Z,0.8,3.0,Immediate
3507,2022.0,Miles,Frazier,OT,Florida International,,,,229930,LSU,46.0,71.0,77.0,20137141,2021-12-16T15:31:00.000Z,0.9,4.0,Immediate
3508,2022.0,Joseph,White,S,Virginia,50.0,30.0,25.0,12780300,none,,,,0,2021-12-05T15:56:00.000Z,0.84,3.0,Immediate
3509,2022.0,D.K.,Bonhomme,EDGE,Indiana,17.0,33.0,25.0,13631160,South Alabama,42.0,77.0,54.0,479267,2021-11-23T23:12:00.000Z,0.81,3.0,Immediate
3510,2022.0,Cam,Bright,LB,Pittsburgh,79.0,69.0,25.0,0,Washington,33.0,85.0,93.0,9406794,2022-01-24T17:05:00.000Z,0.89,3.0,Immediate
3511,2022.0,Parker,Hanna,OT,West Texas A&M,,,,0,Indiana,17.0,33.0,25.0,13631160,2022-03-31T14:11:00.000Z,,0.0,Immediate
3512,2022.0,Raashaan,Wilkins,DL,Vanderbilt,17.0,42.0,17.0,0,Illinois,42.0,62.0,42.0,9311667,2022-02-03T16:08:00.000Z,0.85,3.0,Immediate
3513,2022.0,C'Bo,Flemister,RB,Notre Dame,85.0,69.0,77.0,0,Pittsburgh,79.0,69.0,25.0,0,2022-04-29T14:41:00.000Z,,3.0,Immediate
3514,2022.0,Jake,Bobo,WR,Duke,25.0,69.0,62.0,0,UCLA,67.0,69.0,62.0,5919423,2021-11-29T20:51:00.000Z,0.89,3.0,Immediate
3515,2022.0,Martin,Laham,WR,UMass,,,,0,Lehigh,,,,0,2021-12-01T19:41:00.000Z,,0.0,Immediate
3516,2022.0,Max,Banes,OT,Houston,86.0,62.0,33.0,2098333,Akron,17.0,17.0,17.0,0,2021-12-08T16:08:00.000Z,,3.0,Immediate
3517,2022.0,Wayne,Jones,LB,Kansas State,62.0,71.0,69.0,7121436,Charlotte,42.0,25.0,25.0,0,2021-11-29T22:10:00.000Z,0.82,3.0,Immediate
>>>>>>> 91d7c82a8b19cc912f8418db0721246e95900432,,,,,,,,,,,,,,,,,,
3518,2022.0,James,Robinson,IOL,Tennessee,54.0,85.0,69.0,11602164,South Alabama,42.0,77.0,54.0,479267,2022-04-22T20:35:00.000Z,0.81,3.0,Immediate
3519,2022.0,Aaron,Odom,EDGE,Mississippi State,54.0,69.0,42.0,6467166,Southern Mississippi,25.0,54.0,25.0,1500334,2022-01-04T15:29:00.000Z,0.84,3.0,Immediate
3520,2022.0,Nicktroy,Fortune,CB,West Virginia,46.0,42.0,69.0,5495362,UTSA,86.0,79.0,69.0,1058313,2022-04-10T17:34:00.000Z,0.88,3.0,Immediate
3521,2022.0,Marvin,Martin,S,Kansas State,62.0,71.0,69.0,7121436,South Alabama,42.0,77.0,54.0,479267,2022-04-29T22:06:00.000Z,0.84,3.0,Immediate
<<<<<<< HEAD,,,,,,,,,,,,,,,,,,
3522,2022.0,Kelvin,Johnson,ILB,South Alabama,42.0,77.0,54.0,479267,none,,,,none,2021-10-19T02:32:00.000Z,,3.0,Immediate
3523,2022.0,Elijah,Blades,CB,Florida,46.0,46.0,42.0,15802237,Buffalo,33.0,54.0,25.0,348600,2021-10-11T18:04:00.000Z,0.81,3.0,Immediate
3524,2022.0,Isaiah,Connelly,RB,Coastal Carolina,85.0,69.0,62.0,367676,none,,,,none,2022-01-27T20:47:00.000Z,,3.0,Immediate
3525,2022.0,Joe,Foucha,S,Arkansas,69.0,54.0,33.0,11544039,LSU,46.0,71.0,77.0,20137141,2022-01-11T17:50:00.000Z,0.9,4.0,Immediate
3526,2022.0,Michael,Penix Jr.,QB,Indiana,17.0,33.0,25.0,13631160,Washington,33.0,85.0,93.0,9406794,2021-12-06T01:15:00.000Z,0.87,3.0,Immediate
3527,2022.0,Carson,Williams,TE,Buffalo,33.0,54.0,25.0,348600,none,,,,none,2022-04-18T17:02:00.000Z,,3.0,Immediate
3528,2022.0,Alexander,Duke,EDGE,Houston,86.0,62.0,33.0,2098333,none,,,,none,2022-01-25T15:06:00.000Z,,3.0,Immediate
3529,2022.0,Brian,Casteel,WR,Arizona,8.0,42.0,77.0,6414683,Nevada,62.0,17.0,17.0,2000558,2022-01-13T21:44:00.000Z,,3.0,Immediate
3530,2022.0,RJ,Rosales,QB,Army,69.0,50.0,50.0,No Data,none,,,,none,2021-12-14T14:46:00.000Z,,2.0,Immediate
3531,2022.0,Johnny,Hodges,LB,Navy,33.0,33.0,42.0,No Data,TCU,42.0,87.0,42.0,11377377,2021-11-29T16:27:00.000Z,0.86,3.0,Immediate
3532,2022.0,Charlie,Bostic III,CB,San Jose State,42.0,57.99999999999999,54.0,1001536,none,,,,none,2022-03-11T06:00:00.000Z,,2.0,Immediate
3533,2022.0,Jaxon,Player,DL,Tulsa,54.0,42.0,33.0,1471894,Baylor,86.0,46.0,25.0,11377377,2021-12-31T16:29:00.000Z,0.91,4.0,Immediate
3534,2022.0,Erin,Collins,RB,Northern Illinois,,,,506195,none,,,,none,2021-11-30T17:34:00.000Z,0.81,3.0,Immediate
3535,2022.0,Jason,Mercier,EDGE,Florida International,,,,229930,Jackson State,,,,No Data,2021-11-24T20:09:00.000Z,0.82,3.0,Immediate
3536,2022.0,Miles,Dickens,EDGE,Georgia State,62.0,33.0,54.0,781177,Northwestern State,,,,No Data,2021-11-08T19:44:00.000Z,0.79,2.0,Immediate
3537,2022.0,Connor,Helsius,LB,UTEP,54.0,42.0,25.0,955659,none,,,,none,2021-12-08T20:54:00.000Z,,2.0,Immediate
3538,2022.0,Kemore,Gamble,TE,Florida,46.0,46.0,42.0,15802237,UCF,69.0,64.0,46.0,3308993,2022-01-13T00:36:00.000Z,0.89,3.0,Immediate
3539,2022.0,Prudy,Calderon,S,Rice,33.0,38.0,46.0,1471894,none,,,,none,2021-12-02T14:59:00.000Z,0.8,3.0,Immediate
3540,2022.0,Gavin,Hall,QB,Toledo,54.0,64.0,79.0,928243,none,,,,none,2022-01-06T04:01:00.000Z,,3.0,Immediate
3541,2022.0,Alex,Navarro-Silva,DL,Arizona,8.0,42.0,77.0,6414683,none,,,,none,2022-01-14T20:00:00.000Z,,3.0,Immediate
3542,2022.0,Michel,Dukes,RB,Clemson,77.0,79.0,69.0,15258374,South Florida,17.0,8.0,54.0,2235939,2021-10-19T22:37:00.000Z,0.81,3.0,Immediate
3543,2022.0,Trey,Palmer,WR,LSU,46.0,71.0,77.0,20137141,Nebraska,25.0,33.0,42.0,7973918,2021-12-16T18:33:00.000Z,0.89,3.0,Immediate
3544,2022.0,Jaquon,Griffin,DL,Georgia Tech,25.0,42.0,54.0,4281809,none,,,,none,2021-12-09T19:34:00.000Z,,3.0,Immediate
3545,2022.0,Keith,Harris,CB,Utah State,79.0,46.0,46.0,1511795,none,,,,none,2022-04-25T18:01:00.000Z,,2.0,Immediate
3546,2022.0,Mekhi,Miller,CB,Miami (OH),54.0,46.0,79.0,No Data,New Mexico State,17.0,54.0,67.0,680038,2021-12-29T17:24:00.000Z,0.84,3.0,Immediate
3547,2022.0,Kaegun,Williams,RB,San Diego State,86.0,54.0,33.0,4158476,none,,,,none,2021-12-24T20:54:00.000Z,0.83,3.0,Immediate
3548,2022.0,Kevin,Toth Jr.,OT,Rutgers,38.0,33.0,54.0,3624816,Kent State,50.0,42.0,8.0,160201,2022-02-02T22:24:00.000Z,0.82,3.0,Immediate
3549,2022.0,Tyrone,Taleni,DL,Kansas State,62.0,71.0,69.0,7121436,USC,,,,11772392,2022-01-06T22:45:00.000Z,0.86,3.0,Immediate
3550,2022.0,Taylor,Behl,LB,Louisiana Monroe,,33.0,17.0,0,none,,,,none,2021-11-30T14:17:00.000Z,0.8,3.0,Immediate
3551,2022.0,Nick,Roberts,S,Louisiana Monroe,,33.0,17.0,0,SMU,67.0,54.0,79.0,10946275,2022-01-05T20:57:00.000Z,0.85,3.0,Immediate
3552,2022.0,Joseph,Bissinger,OT,Virginia,50.0,30.0,25.0,12780300,SMU,67.0,54.0,79.0,10946275,2021-12-03T20:53:00.000Z,0.88,3.0,Immediate
3553,2022.0,Alan,Ali,IOL,SMU,67.0,54.0,79.0,10946275,TCU,42.0,87.0,42.0,11377377,2022-01-05T20:53:00.000Z,0.91,4.0,Immediate
3554,2022.0,Jacob,Isaia,IOL,Michigan State,85.0,42.0,33.0,13035471,Fresno State,77.0,71.0,69.0,2102800,2022-01-24T21:45:00.000Z,0.84,3.0,Immediate
3555,2022.0,Cammon,Cooper,QB,Washington State,54.0,54.0,42.0,3216991,Hawai'i,,,,No Data,2021-11-30T05:10:00.000Z,0.8,3.0,Immediate
3556,2022.0,Al'vonte,Woodard,WR,Texas,42.0,62.0,86.0,22272474,Sam Houston State,,,,238669,2021-11-30T23:19:00.000Z,,4.0,Immediate
3557,2022.0,Cauren,Lynch,RB,Toledo,54.0,64.0,79.0,928243,none,,,,none,2021-12-09T18:01:00.000Z,,3.0,Immediate
3558,2022.0,Koy,Moore,WR,LSU,46.0,71.0,77.0,20137141,Auburn,46.0,42.0,46.0,11588953,2021-10-19T20:19:00.000Z,0.87,3.0,Immediate
3559,2022.0,Charlie,Brewer,QB,Utah,71.0,71.0,62.0,7252969,Liberty,62.0,62.0,93.0,623589,2021-10-14T18:37:00.000Z,0.82,3.0,Immediate
3560,2022.0,Caleb,Johnson,EDGE,Auburn,46.0,42.0,46.0,11588953,none,,,,none,2021-11-30T15:03:00.000Z,0.83,3.0,Immediate
3561,2022.0,Gary,Smith,DL,Duke,25.0,69.0,62.0,10946275,UCLA,67.0,69.0,62.0,5919423,2021-12-02T15:13:00.000Z,0.88,3.0,Immediate
3562,2022.0,Carter,Boatwright,TE,Florida State,42.0,77.0,93.0,10034191,Florida Atlantic,42.0,42.0,33.0,1308349,2021-12-12T23:42:00.000Z,0.81,3.0,Immediate
3563,2022.0,Chris,King,EDGE,Buffalo,33.0,54.0,25.0,348600,none,,,,none,2021-12-20T16:57:00.000Z,,3.0,Immediate
3564,2022.0,Dashaun,Jerkins,S,Vanderbilt,17.0,42.0,17.0,14642200,Ole Miss,77.0,62.0,85.0,No Data,2022-01-19T01:02:00.000Z,,3.0,Immediate
3565,2022.0,EJ,Ane,EDGE,San Jose State,42.0,57.99999999999999,54.0,1001536,Portland State,,,,No Data,2021-12-12T17:45:00.000Z,,3.0,Immediate
3566,2022.0,Nicholas,Nakwaasah,S,Central Arkansas,,,,No Data,North Texas,46.0,50.0,42.0,607493,2021-11-29T13:59:00.000Z,0.82,3.0,Immediate
3567,2022.0,Seth,Hayes,WR,Arkansas State,17.0,25.0,46.0,1207619,none,,,,none,2021-10-07T16:09:00.000Z,,3.0,Immediate
3568,2022.0,Adam,Stack,K,Hawai'i,,,,No Data,none,,,,none,2021-12-08T23:08:00.000Z,,3.0,Immediate
3569,2022.0,Marquez,Ezzard,WR,Georgia Tech,25.0,42.0,54.0,4281809,none,,,,none,2021-10-14T12:18:00.000Z,,4.0,TBD
